Macro-etichetta: materiali/strumenti fisici -- pc/tablet, ID: 631, Author: ADZ, Value: 1
Macro-etichetta: attività -- strumentali per altre discipline, ID: 766, Author: CM, Value: 1
Macro-etichetta: attività -- strumentali per altre discipline, ID: 766, Author: EN, Value: 1
Macro-etichetta: attività -- strumentali per altre discipline, ID: 766, Author: GA, Value: 1
Macro-etichetta: attività -- strumentali per altre discipline, ID: 766, Author: LF, Value: 1
Macro-etichetta: attività -- strumentali per altre discipline, ID: 766, Author: ML, Value: 1
Macro-etichetta: attività -- strumentali per altre discipline, ID: 773, Author: ADZ, Value: 1
Macro-etichetta: attività -- strumentali per altre discipline, ID: 773, Author: CM, Value: 1
Macro-etichetta: attività -- strumentali per altre discipline, ID: 773, Author: EN, Value: 1
Macro-etichetta: attività -- strumentali per altre discipline, ID: 773, Author: GA, Value: 1
Macro-etichetta: attività -- strumentali per altre discipline, ID: 773, Author: LF, Value: 1
Macro-etichetta: attività -- strumentali per altre discipline, ID: 773, Author: ML, Value: 1
Macro-etichetta: attività -- strumentali per altre discipline, ID: 570, Author: ADZ, Value: 1
Macro-etichetta: attività -- strumentali per altre discipline, ID: 570, Author: CM, Value: 1
Macro-etichetta: attività -- strumentali per altre discipline, ID: 570, Author: EN, Value: 1
Macro-etichetta: attività -- strumentali per altre discipline, ID: 570, Author: GA, Value: 1
Macro-etichetta: attività -- strumentali per altre discipline, ID: 570, Author: LF, Value: 1
Macro-etichetta: attività -- strumentali per altre discipline, ID: 570, Author: ML, Value: 1
Macro-etichetta: attività -- strumentali per altre discipline, ID: 589, Author: ADZ, Value: 1
Macro-etichetta: attività -- strumentali per altre discipline, ID: 589, Author: CM, Value: 1
Macro-etichetta: attività -- strumentali per altre discipline, ID: 589, Author: EN, Value: 1
Macro-etichetta: attività -- strumentali per altre discipline, ID: 589, Author: GA, Value: 1
Macro-etichetta: attività -- strumentali per altre discipline, ID: 589, Author: LF, Value: 1
Macro-etichetta: attività -- strumentali per altre discipline, ID: 589, Author: ML, Value: 1
Macro-etichetta: attività -- strumentali per altre discipline, ID: 607, Author: ADZ, Value: 1
Macro-etichetta: attività -- strumentali per altre discipline, ID: 607, Author: CM, Value: 1
Macro-etichetta: attività -- strumentali per altre discipline, ID: 607, Author: EN, Value: 1
Macro-etichetta: attività -- strumentali per altre discipline, ID: 607, Author: GA, Value: 1
Macro-etichetta: attività -- strumentali per altre discipline, ID: 612, Author: ADZ, Value: 1
Macro-etichetta: attività -- strumentali per altre discipline, ID: 613, Author: EN, Value: 1
Macro-etichetta: attività -- strumentali per altre discipline, ID: 626, Author: EN, Value: 1
Macro-etichetta: attività -- strumentali per altre discipline, ID: 550, Author: ML, Value: 1
Macro-etichetta: metodologia -- sì, ID: 681, Author: ADZ, Value: 1
Macro-etichetta: metodologia -- sì, ID: 681, Author: CM, Value: 1
Macro-etichetta: metodologia -- sì, ID: 681, Author: EN, Value: 1
Macro-etichetta: metodologia -- sì, ID: 681, Author: GA, Value: 1
Macro-etichetta: metodologia -- sì, ID: 681, Author: LF, Value: 1
Macro-etichetta: metodologia -- sì, ID: 681, Author: ML, Value: 1
Macro-etichetta: metodologia -- sì, ID: 682, Author: ADZ, Value: 1
Macro-etichetta: metodologia -- sì, ID: 682, Author: CM, Value: 1
Macro-etichetta: metodologia -- sì, ID: 682, Author: EN, Value: 1
Macro-etichetta: metodologia -- sì, ID: 682, Author: GA, Value: 1
Macro-etichetta: metodologia -- sì, ID: 682, Author: LF, Value: 1
Macro-etichetta: metodologia -- sì, ID: 682, Author: ML, Value: 1
Macro-etichetta: metodologia -- sì, ID: 688, Author: ADZ, Value: 1
Macro-etichetta: metodologia -- sì, ID: 688, Author: CM, Value: 1
Macro-etichetta: metodologia -- sì, ID: 688, Author: EN, Value: 1
Macro-etichetta: metodologia -- sì, ID: 688, Author: GA, Value: 1
Macro-etichetta: metodologia -- sì, ID: 688, Author: LF, Value: 1
Macro-etichetta: metodologia -- sì, ID: 688, Author: ML, Value: 1
Macro-etichetta: metodologia -- sì, ID: 690, Author: ADZ, Value: 1
Macro-etichetta: metodologia -- sì, ID: 690, Author: CM, Value: 1
Macro-etichetta: metodologia -- sì, ID: 690, Author: EN, Value: 1
Macro-etichetta: metodologia -- sì, ID: 690, Author: GA, Value: 1
Macro-etichetta: metodologia -- sì, ID: 690, Author: LF, Value: 1
Macro-etichetta: metodologia -- sì, ID: 690, Author: ML, Value: 1
Macro-etichetta: metodologia -- sì, ID: 744, Author: ADZ, Value: 1
Macro-etichetta: metodologia -- sì, ID: 744, Author: CM, Value: 1
Macro-etichetta: metodologia -- sì, ID: 744, Author: EN, Value: 1
Macro-etichetta: metodologia -- sì, ID: 744, Author: GA, Value: 1
Macro-etichetta: metodologia -- sì, ID: 744, Author: LF, Value: 1
Macro-etichetta: metodologia -- sì, ID: 744, Author: ML, Value: 1
Macro-etichetta: metodologia -- sì, ID: 759, Author: ADZ, Value: 1
Macro-etichetta: metodologia -- sì, ID: 759, Author: CM, Value: 1
Macro-etichetta: metodologia -- sì, ID: 759, Author: EN, Value: 1
Macro-etichetta: metodologia -- sì, ID: 759, Author: GA, Value: 1
Macro-etichetta: metodologia -- sì, ID: 759, Author: LF, Value: 1
Macro-etichetta: metodologia -- sì, ID: 759, Author: ML, Value: 1
Macro-etichetta: metodologia -- sì, ID: 773, Author: ADZ, Value: 1
Macro-etichetta: metodologia -- sì, ID: 773, Author: CM, Value: 1
Macro-etichetta: metodologia -- sì, ID: 773, Author: EN, Value: 1
Macro-etichetta: metodologia -- sì, ID: 773, Author: GA, Value: 1
Macro-etichetta: metodologia -- sì, ID: 773, Author: LF, Value: 1
Macro-etichetta: metodologia -- sì, ID: 773, Author: ML, Value: 1
Macro-etichetta: metodologia -- sì, ID: 779, Author: ADZ, Value: 1
Macro-etichetta: metodologia -- sì, ID: 779, Author: CM, Value: 1
Macro-etichetta: metodologia -- sì, ID: 779, Author: EN, Value: 1
Macro-etichetta: metodologia -- sì, ID: 779, Author: GA, Value: 1
Macro-etichetta: metodologia -- sì, ID: 779, Author: LF, Value: 1
Macro-etichetta: metodologia -- sì, ID: 779, Author: ML, Value: 1
Macro-etichetta: metodologia -- sì, ID: 784, Author: ADZ, Value: 1
Macro-etichetta: metodologia -- sì, ID: 784, Author: CM, Value: 1
Macro-etichetta: metodologia -- sì, ID: 784, Author: EN, Value: 1
Macro-etichetta: metodologia -- sì, ID: 784, Author: GA, Value: 1
Macro-etichetta: metodologia -- sì, ID: 784, Author: LF, Value: 1
Macro-etichetta: metodologia -- sì, ID: 784, Author: ML, Value: 1
Macro-etichetta: metodologia -- sì, ID: 553, Author: ADZ, Value: 1
Macro-etichetta: metodologia -- sì, ID: 553, Author: LF, Value: 1
Macro-etichetta: metodologia -- sì, ID: 553, Author: ML, Value: 1
Macro-etichetta: metodologia -- sì, ID: 589, Author: ADZ, Value: 1
Macro-etichetta: metodologia -- sì, ID: 589, Author: CM, Value: 1
Macro-etichetta: metodologia -- sì, ID: 589, Author: EN, Value: 1
Macro-etichetta: metodologia -- sì, ID: 589, Author: GA, Value: 1
Macro-etichetta: metodologia -- sì, ID: 589, Author: ML, Value: 1
Macro-etichetta: metodologia -- sì, ID: 607, Author: ADZ, Value: 1
Macro-etichetta: metodologia -- sì, ID: 607, Author: CM, Value: 1
Macro-etichetta: metodologia -- sì, ID: 607, Author: GA, Value: 1
Macro-etichetta: metodologia -- sì, ID: 607, Author: LF, Value: 1
Macro-etichetta: metodologia -- sì, ID: 607, Author: ML, Value: 1
Macro-etichetta: metodologia -- sì, ID: 626, Author: ADZ, Value: 1
Macro-etichetta: metodologia -- sì, ID: 626, Author: CM, Value: 1
Macro-etichetta: metodologia -- sì, ID: 626, Author: GA, Value: 1
Macro-etichetta: metodologia -- sì, ID: 626, Author: LF, Value: 1
Macro-etichetta: metodologia -- sì, ID: 626, Author: ML, Value: 1
Macro-etichetta: metodologia -- sì, ID: 550, Author: CM, Value: 1
Macro-etichetta: metodologia -- sì, ID: 612, Author: CM, Value: 1
Macro-etichetta: metodologia -- sì, ID: 612, Author: GA, Value: 1
Macro-etichetta: metodologia -- sì, ID: 612, Author: ML, Value: 1
Macro-etichetta: metodologia -- sì, ID: 582, Author: ML, Value: 1
Macro-etichetta: materiali/strumenti fisici -- materiali di ambiente/movimento in cui si opera per le attività, ID: 682, Author: ADZ, Value: 1
Macro-etichetta: materiali/strumenti fisici -- materiali di ambiente/movimento in cui si opera per le attività, ID: 682, Author: CM, Value: 1
Macro-etichetta: materiali/strumenti fisici -- materiali di ambiente/movimento in cui si opera per le attività, ID: 682, Author: EN, Value: 1
Macro-etichetta: materiali/strumenti fisici -- materiali di ambiente/movimento in cui si opera per le attività, ID: 682, Author: GA, Value: 1
Macro-etichetta: materiali/strumenti fisici -- materiali di ambiente/movimento in cui si opera per le attività, ID: 682, Author: LF, Value: 1
Macro-etichetta: materiali/strumenti fisici -- materiali di ambiente/movimento in cui si opera per le attività, ID: 682, Author: ML, Value: 1
Macro-etichetta: materiali/strumenti fisici -- materiali di ambiente/movimento in cui si opera per le attività, ID: 688, Author: ADZ, Value: 1
Macro-etichetta: materiali/strumenti fisici -- materiali di ambiente/movimento in cui si opera per le attività, ID: 688, Author: CM, Value: 1
Macro-etichetta: materiali/strumenti fisici -- materiali di ambiente/movimento in cui si opera per le attività, ID: 688, Author: EN, Value: 1
Macro-etichetta: materiali/strumenti fisici -- materiali di ambiente/movimento in cui si opera per le attività, ID: 688, Author: GA, Value: 1
Macro-etichetta: materiali/strumenti fisici -- materiali di ambiente/movimento in cui si opera per le attività, ID: 688, Author: LF, Value: 1
Macro-etichetta: materiali/strumenti fisici -- materiali di ambiente/movimento in cui si opera per le attività, ID: 688, Author: ML, Value: 1
Macro-etichetta: materiali/strumenti fisici -- materiali di ambiente/movimento in cui si opera per le attività, ID: 773, Author: ADZ, Value: 1
Macro-etichetta: materiali/strumenti fisici -- materiali di ambiente/movimento in cui si opera per le attività, ID: 773, Author: CM, Value: 1
Macro-etichetta: materiali/strumenti fisici -- materiali di ambiente/movimento in cui si opera per le attività, ID: 773, Author: EN, Value: 1
Macro-etichetta: materiali/strumenti fisici -- materiali di ambiente/movimento in cui si opera per le attività, ID: 773, Author: GA, Value: 1
Macro-etichetta: materiali/strumenti fisici -- materiali di ambiente/movimento in cui si opera per le attività, ID: 773, Author: LF, Value: 1
Macro-etichetta: materiali/strumenti fisici -- materiali di ambiente/movimento in cui si opera per le attività, ID: 773, Author: ML, Value: 1
Macro-etichetta: materiali/strumenti fisici -- materiali di ambiente/movimento in cui si opera per le attività, ID: 779, Author: ADZ, Value: 1
Macro-etichetta: materiali/strumenti fisici -- materiali di ambiente/movimento in cui si opera per le attività, ID: 779, Author: CM, Value: 1
Macro-etichetta: materiali/strumenti fisici -- materiali di ambiente/movimento in cui si opera per le attività, ID: 779, Author: EN, Value: 1
Macro-etichetta: materiali/strumenti fisici -- materiali di ambiente/movimento in cui si opera per le attività, ID: 779, Author: GA, Value: 1
Macro-etichetta: materiali/strumenti fisici -- materiali di ambiente/movimento in cui si opera per le attività, ID: 779, Author: LF, Value: 1
Macro-etichetta: materiali/strumenti fisici -- materiali di ambiente/movimento in cui si opera per le attività, ID: 779, Author: ML, Value: 1
Macro-etichetta: materiali/strumenti fisici -- materiali di ambiente/movimento in cui si opera per le attività, ID: 784, Author: ADZ, Value: 1
Macro-etichetta: materiali/strumenti fisici -- materiali di ambiente/movimento in cui si opera per le attività, ID: 784, Author: CM, Value: 1
Macro-etichetta: materiali/strumenti fisici -- materiali di ambiente/movimento in cui si opera per le attività, ID: 784, Author: EN, Value: 1
Macro-etichetta: materiali/strumenti fisici -- materiali di ambiente/movimento in cui si opera per le attività, ID: 784, Author: GA, Value: 1
Macro-etichetta: materiali/strumenti fisici -- materiali di ambiente/movimento in cui si opera per le attività, ID: 784, Author: LF, Value: 1
Macro-etichetta: materiali/strumenti fisici -- materiali di ambiente/movimento in cui si opera per le attività, ID: 784, Author: ML, Value: 1
Macro-etichetta: materiali/strumenti fisici -- materiali di ambiente/movimento in cui si opera per le attività, ID: 553, Author: ADZ, Value: 1
Macro-etichetta: materiali/strumenti fisici -- materiali di ambiente/movimento in cui si opera per le attività, ID: 553, Author: EN, Value: 1
Macro-etichetta: materiali/strumenti fisici -- materiali di ambiente/movimento in cui si opera per le attività, ID: 553, Author: GA, Value: 1
Macro-etichetta: materiali/strumenti fisici -- materiali di ambiente/movimento in cui si opera per le attività, ID: 581, Author: ADZ, Value: 1
Macro-etichetta: materiali/strumenti fisici -- materiali di ambiente/movimento in cui si opera per le attività, ID: 581, Author: CM, Value: 1
Macro-etichetta: materiali/strumenti fisici -- materiali di ambiente/movimento in cui si opera per le attività, ID: 581, Author: EN, Value: 1
Macro-etichetta: materiali/strumenti fisici -- materiali di ambiente/movimento in cui si opera per le attività, ID: 581, Author: GA, Value: 1
Macro-etichetta: materiali/strumenti fisici -- materiali di ambiente/movimento in cui si opera per le attività, ID: 581, Author: LF, Value: 1
Macro-etichetta: materiali/strumenti fisici -- materiali di ambiente/movimento in cui si opera per le attività, ID: 581, Author: ML, Value: 1
Macro-etichetta: materiali/strumenti fisici -- materiali di ambiente/movimento in cui si opera per le attività, ID: 626, Author: ADZ, Value: 1
Macro-etichetta: materiali/strumenti fisici -- materiali di ambiente/movimento in cui si opera per le attività, ID: 626, Author: CM, Value: 1
Macro-etichetta: materiali/strumenti fisici -- materiali di ambiente/movimento in cui si opera per le attività, ID: 626, Author: EN, Value: 1
Macro-etichetta: materiali/strumenti fisici -- materiali di ambiente/movimento in cui si opera per le attività, ID: 626, Author: GA, Value: 1
Macro-etichetta: materiali/strumenti fisici -- materiali di ambiente/movimento in cui si opera per le attività, ID: 626, Author: LF, Value: 1
Macro-etichetta: materiali/strumenti fisici -- materiali di ambiente/movimento in cui si opera per le attività, ID: 626, Author: ML, Value: 1
Macro-etichetta: materiali/strumenti fisici -- materiali di ambiente/movimento in cui si opera per le attività, ID: 589, Author: CM, Value: 1
Macro-etichetta: materiali/strumenti fisici -- materiali di ambiente/movimento in cui si opera per le attività, ID: 589, Author: GA, Value: 1
Macro-etichetta: materiali/strumenti fisici -- materiali di ambiente/movimento in cui si opera per le attività, ID: 589, Author: LF, Value: 1
Macro-etichetta: materiali/strumenti fisici -- materiali di ambiente/movimento in cui si opera per le attività, ID: 589, Author: ML, Value: 1
Macro-etichetta: attività -- pixel art, ID: 682, Author: ADZ, Value: 1
Macro-etichetta: attività -- pixel art, ID: 682, Author: CM, Value: 1
Macro-etichetta: attività -- pixel art, ID: 682, Author: EN, Value: 1
Macro-etichetta: attività -- pixel art, ID: 682, Author: GA, Value: 1
Macro-etichetta: attività -- pixel art, ID: 682, Author: LF, Value: 1
Macro-etichetta: attività -- pixel art, ID: 682, Author: ML, Value: 1
Macro-etichetta: attività -- pixel art, ID: 722, Author: ADZ, Value: 1
Macro-etichetta: attività -- pixel art, ID: 722, Author: CM, Value: 1
Macro-etichetta: attività -- pixel art, ID: 722, Author: EN, Value: 1
Macro-etichetta: attività -- pixel art, ID: 722, Author: GA, Value: 1
Macro-etichetta: attività -- pixel art, ID: 722, Author: LF, Value: 1
Macro-etichetta: attività -- pixel art, ID: 722, Author: ML, Value: 1
Macro-etichetta: attività -- pixel art, ID: 736, Author: ADZ, Value: 1
Macro-etichetta: attività -- pixel art, ID: 736, Author: CM, Value: 1
Macro-etichetta: attività -- pixel art, ID: 736, Author: EN, Value: 1
Macro-etichetta: attività -- pixel art, ID: 736, Author: GA, Value: 1
Macro-etichetta: attività -- pixel art, ID: 736, Author: LF, Value: 1
Macro-etichetta: attività -- pixel art, ID: 736, Author: ML, Value: 1
Macro-etichetta: attività -- pixel art, ID: 584, Author: ADZ, Value: 1
Macro-etichetta: attività -- pixel art, ID: 584, Author: CM, Value: 1
Macro-etichetta: attività -- pixel art, ID: 584, Author: EN, Value: 1
Macro-etichetta: attività -- pixel art, ID: 584, Author: GA, Value: 1
Macro-etichetta: attività -- pixel art, ID: 584, Author: LF, Value: 1
Macro-etichetta: attività -- pixel art, ID: 584, Author: ML, Value: 1
Macro-etichetta: piattaforma/ ambiente -- ambiente pixel art, ID: 682, Author: ADZ, Value: 1
Macro-etichetta: piattaforma/ ambiente -- ambiente pixel art, ID: 682, Author: CM, Value: 1
Macro-etichetta: piattaforma/ ambiente -- ambiente pixel art, ID: 682, Author: EN, Value: 1
Macro-etichetta: piattaforma/ ambiente -- ambiente pixel art, ID: 682, Author: GA, Value: 1
Macro-etichetta: piattaforma/ ambiente -- ambiente pixel art, ID: 682, Author: LF, Value: 1
Macro-etichetta: piattaforma/ ambiente -- ambiente pixel art, ID: 682, Author: ML, Value: 1
Macro-etichetta: attività -- altro, ID: 688, Author: ADZ, Value: 1
Macro-etichetta: attività -- altro, ID: 688, Author: CM, Value: 1
Macro-etichetta: attività -- altro, ID: 688, Author: EN, Value: 1
Macro-etichetta: attività -- altro, ID: 688, Author: GA, Value: 1
Macro-etichetta: attività -- altro, ID: 688, Author: LF, Value: 1
Macro-etichetta: attività -- altro, ID: 688, Author: ML, Value: 1
Macro-etichetta: attività -- altro, ID: 747, Author: ADZ, Value: 1
Macro-etichetta: attività -- altro, ID: 747, Author: CM, Value: 1
Macro-etichetta: attività -- altro, ID: 747, Author: EN, Value: 1
Macro-etichetta: attività -- altro, ID: 747, Author: GA, Value: 1
Macro-etichetta: attività -- altro, ID: 747, Author: LF, Value: 1
Macro-etichetta: attività -- altro, ID: 747, Author: ML, Value: 1
Macro-etichetta: attività -- altro, ID: 548, Author: GA, Value: 1
Macro-etichetta: attività -- altro, ID: 556, Author: LF, Value: 1
Macro-etichetta: attività -- altro, ID: 584, Author: LF, Value: 1
Macro-etichetta: attività -- altro, ID: 626, Author: LF, Value: 1
Macro-etichetta: attività -- processi di informatica, ID: 688, Author: ADZ, Value: 1
Macro-etichetta: attività -- processi di informatica, ID: 688, Author: CM, Value: 1
Macro-etichetta: attività -- processi di informatica, ID: 688, Author: EN, Value: 1
Macro-etichetta: attività -- processi di informatica, ID: 688, Author: GA, Value: 1
Macro-etichetta: attività -- processi di informatica, ID: 688, Author: LF, Value: 1
Macro-etichetta: attività -- processi di informatica, ID: 688, Author: ML, Value: 1
Macro-etichetta: attività -- processi di informatica, ID: 723, Author: ADZ, Value: 1
Macro-etichetta: attività -- processi di informatica, ID: 723, Author: CM, Value: 1
Macro-etichetta: attività -- processi di informatica, ID: 723, Author: EN, Value: 1
Macro-etichetta: attività -- processi di informatica, ID: 723, Author: GA, Value: 1
Macro-etichetta: attività -- processi di informatica, ID: 723, Author: LF, Value: 1
Macro-etichetta: attività -- processi di informatica, ID: 723, Author: ML, Value: 1
Macro-etichetta: attività -- processi di informatica, ID: 744, Author: ADZ, Value: 1
Macro-etichetta: attività -- processi di informatica, ID: 744, Author: CM, Value: 1
Macro-etichetta: attività -- processi di informatica, ID: 744, Author: EN, Value: 1
Macro-etichetta: attività -- processi di informatica, ID: 744, Author: GA, Value: 1
Macro-etichetta: attività -- processi di informatica, ID: 744, Author: LF, Value: 1
Macro-etichetta: attività -- processi di informatica, ID: 744, Author: ML, Value: 1
Macro-etichetta: attività -- processi di informatica, ID: 626, Author: ADZ, Value: 1
Macro-etichetta: attività -- processi di informatica, ID: 626, Author: CM, Value: 1
Macro-etichetta: attività -- processi di informatica, ID: 626, Author: LF, Value: 1
Macro-etichetta: attività -- processi di informatica, ID: 626, Author: ML, Value: 1
Macro-etichetta: attività -- processi di informatica, ID: 581, Author: CM, Value: 1
Macro-etichetta: attività -- processi di informatica, ID: 581, Author: ML, Value: 1
Macro-etichetta: attività -- uso tecnologia e sviluppo contenuti, ID: 690, Author: ADZ, Value: 1
Macro-etichetta: attività -- uso tecnologia e sviluppo contenuti, ID: 690, Author: CM, Value: 1
Macro-etichetta: attività -- uso tecnologia e sviluppo contenuti, ID: 690, Author: EN, Value: 1
Macro-etichetta: attività -- uso tecnologia e sviluppo contenuti, ID: 690, Author: GA, Value: 1
Macro-etichetta: attività -- uso tecnologia e sviluppo contenuti, ID: 690, Author: LF, Value: 1
Macro-etichetta: attività -- uso tecnologia e sviluppo contenuti, ID: 690, Author: ML, Value: 1
Macro-etichetta: attività -- uso tecnologia e sviluppo contenuti, ID: 730, Author: ADZ, Value: 1
Macro-etichetta: attività -- uso tecnologia e sviluppo contenuti, ID: 730, Author: CM, Value: 1
Macro-etichetta: attività -- uso tecnologia e sviluppo contenuti, ID: 730, Author: EN, Value: 1
Macro-etichetta: attività -- uso tecnologia e sviluppo contenuti, ID: 730, Author: GA, Value: 1
Macro-etichetta: attività -- uso tecnologia e sviluppo contenuti, ID: 730, Author: LF, Value: 1
Macro-etichetta: attività -- uso tecnologia e sviluppo contenuti, ID: 730, Author: ML, Value: 1
Macro-etichetta: attività -- uso tecnologia e sviluppo contenuti, ID: 774, Author: ADZ, Value: 1
Macro-etichetta: attività -- uso tecnologia e sviluppo contenuti, ID: 774, Author: CM, Value: 1
Macro-etichetta: attività -- uso tecnologia e sviluppo contenuti, ID: 774, Author: EN, Value: 1
Macro-etichetta: attività -- uso tecnologia e sviluppo contenuti, ID: 774, Author: GA, Value: 1
Macro-etichetta: attività -- uso tecnologia e sviluppo contenuti, ID: 774, Author: LF, Value: 1
Macro-etichetta: attività -- uso tecnologia e sviluppo contenuti, ID: 774, Author: ML, Value: 1
Macro-etichetta: attività -- uso tecnologia e sviluppo contenuti, ID: 788, Author: ADZ, Value: 1
Macro-etichetta: attività -- uso tecnologia e sviluppo contenuti, ID: 788, Author: CM, Value: 1
Macro-etichetta: attività -- uso tecnologia e sviluppo contenuti, ID: 788, Author: EN, Value: 1
Macro-etichetta: attività -- uso tecnologia e sviluppo contenuti, ID: 788, Author: GA, Value: 1
Macro-etichetta: attività -- uso tecnologia e sviluppo contenuti, ID: 788, Author: LF, Value: 1
Macro-etichetta: attività -- uso tecnologia e sviluppo contenuti, ID: 788, Author: ML, Value: 1
Macro-etichetta: attività -- uso tecnologia e sviluppo contenuti, ID: 550, Author: ADZ, Value: 1
Macro-etichetta: attività -- uso tecnologia e sviluppo contenuti, ID: 550, Author: LF, Value: 1
Macro-etichetta: attività -- uso tecnologia e sviluppo contenuti, ID: 582, Author: ADZ, Value: 1
Macro-etichetta: attività -- uso tecnologia e sviluppo contenuti, ID: 582, Author: CM, Value: 1
Macro-etichetta: attività -- uso tecnologia e sviluppo contenuti, ID: 582, Author: EN, Value: 1
Macro-etichetta: attività -- uso tecnologia e sviluppo contenuti, ID: 582, Author: GA, Value: 1
Macro-etichetta: attività -- uso tecnologia e sviluppo contenuti, ID: 582, Author: LF, Value: 1
Macro-etichetta: attività -- uso tecnologia e sviluppo contenuti, ID: 582, Author: ML, Value: 1
Macro-etichetta: attività -- uso tecnologia e sviluppo contenuti, ID: 607, Author: EN, Value: 1
Macro-etichetta: attività -- uso tecnologia e sviluppo contenuti, ID: 607, Author: GA, Value: 1
Macro-etichetta: attività -- uso tecnologia e sviluppo contenuti, ID: 607, Author: LF, Value: 1
Macro-etichetta: attività -- uso tecnologia e sviluppo contenuti, ID: 607, Author: ML, Value: 1
Macro-etichetta: attività -- uso tecnologia e sviluppo contenuti, ID: 570, Author: LF, Value: 1
Macro-etichetta: attività -- uso tecnologia e sviluppo contenuti, ID: 617, Author: LF, Value: 1
Macro-etichetta: attività -- uso tecnologia e sviluppo contenuti, ID: 617, Author: ML, Value: 1
Macro-etichetta: piattaforma/ ambiente -- google workspace, ID: 690, Author: ADZ, Value: 1
Macro-etichetta: piattaforma/ ambiente -- google workspace, ID: 690, Author: CM, Value: 1
Macro-etichetta: piattaforma/ ambiente -- google workspace, ID: 690, Author: EN, Value: 1
Macro-etichetta: piattaforma/ ambiente -- google workspace, ID: 690, Author: GA, Value: 1
Macro-etichetta: piattaforma/ ambiente -- google workspace, ID: 690, Author: LF, Value: 1
Macro-etichetta: piattaforma/ ambiente -- google workspace, ID: 690, Author: ML, Value: 1
Macro-etichetta: piattaforma/ ambiente -- google workspace, ID: 550, Author: ADZ, Value: 1
Macro-etichetta: piattaforma/ ambiente -- google workspace, ID: 550, Author: LF, Value: 1
Macro-etichetta: piattaforma/ ambiente -- google workspace, ID: 617, Author: GA, Value: 1
Macro-etichetta: piattaforma/ ambiente -- google workspace, ID: 617, Author: LF, Value: 1
Macro-etichetta: piattaforma/ ambiente -- google workspace, ID: 617, Author: ML, Value: 1
Macro-etichetta: interdisciplinarità -- interdisciplinarità, ID: 690, Author: ADZ, Value: 1
Macro-etichetta: interdisciplinarità -- interdisciplinarità, ID: 690, Author: CM, Value: 1
Macro-etichetta: interdisciplinarità -- interdisciplinarità, ID: 690, Author: EN, Value: 1
Macro-etichetta: interdisciplinarità -- interdisciplinarità, ID: 690, Author: GA, Value: 1
Macro-etichetta: interdisciplinarità -- interdisciplinarità, ID: 690, Author: LF, Value: 1
Macro-etichetta: interdisciplinarità -- interdisciplinarità, ID: 690, Author: ML, Value: 1
Macro-etichetta: interdisciplinarità -- interdisciplinarità, ID: 736, Author: ADZ, Value: 1
Macro-etichetta: interdisciplinarità -- interdisciplinarità, ID: 736, Author: CM, Value: 1
Macro-etichetta: interdisciplinarità -- interdisciplinarità, ID: 736, Author: EN, Value: 1
Macro-etichetta: interdisciplinarità -- interdisciplinarità, ID: 736, Author: GA, Value: 1
Macro-etichetta: interdisciplinarità -- interdisciplinarità, ID: 736, Author: LF, Value: 1
Macro-etichetta: interdisciplinarità -- interdisciplinarità, ID: 736, Author: ML, Value: 1
Macro-etichetta: interdisciplinarità -- interdisciplinarità, ID: 548, Author: CM, Value: 1
Macro-etichetta: attività -- contenuti algoritmici, ID: 706, Author: ADZ, Value: 1
Macro-etichetta: attività -- contenuti algoritmici, ID: 706, Author: CM, Value: 1
Macro-etichetta: attività -- contenuti algoritmici, ID: 706, Author: EN, Value: 1
Macro-etichetta: attività -- contenuti algoritmici, ID: 706, Author: GA, Value: 1
Macro-etichetta: attività -- contenuti algoritmici, ID: 706, Author: LF, Value: 1
Macro-etichetta: attività -- contenuti algoritmici, ID: 706, Author: ML, Value: 1
Macro-etichetta: attività -- contenuti algoritmici, ID: 745, Author: ADZ, Value: 1
Macro-etichetta: attività -- contenuti algoritmici, ID: 745, Author: CM, Value: 1
Macro-etichetta: attività -- contenuti algoritmici, ID: 745, Author: EN, Value: 1
Macro-etichetta: attività -- contenuti algoritmici, ID: 745, Author: GA, Value: 1
Macro-etichetta: attività -- contenuti algoritmici, ID: 745, Author: LF, Value: 1
Macro-etichetta: attività -- contenuti algoritmici, ID: 745, Author: ML, Value: 1
Macro-etichetta: attività -- contenuti algoritmici, ID: 603, Author: CM, Value: 1
Macro-etichetta: attività -- contenuti algoritmici, ID: 603, Author: EN, Value: 1
Macro-etichetta: attività -- contenuti algoritmici, ID: 603, Author: GA, Value: 1
Macro-etichetta: attività -- contenuti algoritmici, ID: 603, Author: LF, Value: 1
Macro-etichetta: attività -- contenuti algoritmici, ID: 603, Author: ML, Value: 1
Macro-etichetta: attività -- contenuti algoritmici, ID: 612, Author: CM, Value: 1
Macro-etichetta: attività -- contenuti algoritmici, ID: 612, Author: EN, Value: 1
Macro-etichetta: attività -- contenuti algoritmici, ID: 612, Author: GA, Value: 1
Macro-etichetta: attività -- contenuti algoritmici, ID: 612, Author: LF, Value: 1
Macro-etichetta: attività -- contenuti algoritmici, ID: 612, Author: ML, Value: 1
Macro-etichetta: attività -- costrutti di base, ID: 706, Author: ADZ, Value: 1
Macro-etichetta: attività -- costrutti di base, ID: 706, Author: CM, Value: 1
Macro-etichetta: attività -- costrutti di base, ID: 706, Author: EN, Value: 1
Macro-etichetta: attività -- costrutti di base, ID: 706, Author: GA, Value: 1
